Small Unit Installation Postcode,Previous Years (2001-2017) - Installations Quantity,Previous Years (2001-2017) - SGU Rated Output In kW,Jan 2018 - Installations Quantity,Jan 2018 - SGU Rated Output In kW,Feb 2018 - Installations Quantity,Feb 2018 - SGU Rated Output In kW,Mar 2018 - Installations Quantity,Mar 2018 - SGU Rated Output In kW,Apr 2018 - Installations Quantity,Apr 2018 - SGU Rated Output In kW,May 2018 - Installations Quantity,May 2018 - SGU Rated Output In kW,Jun 2018 - Installations Quantity,Jun 2018 - SGU Rated Output In kW,Jul 2018 - Installations Quantity,Jul 2018 - SGU Rated Output In kW,Aug 2018 - Installations Quantity,Aug 2018 - SGU Rated Output In kW,Sep 2018 - Installations Quantity,Sep 2018 - SGU Rated Output In kW,Oct 2018 - Installations Quantity,Oct 2018 - SGU Rated Output In kW,Nov 2018 - Installations Quantity,Nov 2018 - SGU Rated Output In kW,Dec 2018 - Installations Quantity,Dec 2018 - SGU Rated Output In kW,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
2021,117,552.359,2,12.4,1,4.32,2,5.74,3,20.185,1,2.7,1,1.8,1,5.1,3,15.84,4,16.53,0,0,2,18.2,2,15.88,4,18.96,5,30.545,5,22.817,1,4.27,2,31.6,0,0,1,6,2,8.45,0,0,2,8.04,3,13.76,5,34.69,169,850.186
2022,162,589.493,3,15.87,4,48.45,2,102.165,0,0,3,21.45,1,5.2,0,0,2,8.7,0,0,3,17.52,4,21.581,0,0,2,13.74,1,5.85,3,20.285,4,37.95,4,33.99,2,13.545,0,0,6,31.44,3,18.275,2,8.47,4,28.42,2,12.9,217,1055.294
2023,135,722.514,0,0,5,40.38,4,25.324,0,0,2,7.85,0,0,6,87.375,3,12.745,1,6.2,6,48.757,2,18.915,4,28.885,2,9.55,1,10.37,3,18.36,0,0,2,26.52,3,20.595,2,17.95,1,10.14,1,3.45,4,40.88,3,33.07,4,45.65,194,1235.48
2024,228,856.938,1,4.84,4,28.08,3,27.84,3,46.13,6,106.33,1,6.09,3,43.47,4,26.24,3,17.575,2,12.6,1,5.886,7,71.659,3,16.68,1,7.2,2,14.82,3,16.855,6,55.475,5,35.165,5,129.91,4,18.975,1,20.16,5,29.595,5,116.84,7,147.42,313,1862.773
2025,72,252.606,0,0,1,4.32,3,19.23,2,15.294,1,9.6,0,0,2,11.925,1,4.83,1,0.855,0,0,1,6.6,2,12.5,2,9.315,0,0,2,12.05,0,0,5,44.165,2,49.575,0,0,0,0,0,0,4,27.8,1,6.6,3,23.56,105,510.825
2026,326,1074.976,0,0,7,36.54,8,56.6,7,37.894,4,18.76,0,0,3,17.01,1,6.6,3,31.03,3,42.82,5,21.685,5,52.655,5,30.085,3,14.105,2,15.26,5,39.67,9,56.04,5,27.245,7,56.14,4,19.92,4,24.94,3,25.555,6,34.255,6,40.41,431,1780.195
2027,49,258.414,0,0,0,0,0,0,1,4.94,0,0,0,0,2,26.46,0,0,1,49.3,1,9.92,0,0,0,0,0,0,1,8.04,1,2.48,0,0,1,3.6,0,0,0,0,1,15.51,2,16.5,2,6.51,2,42.07,1,11.52,65,455.264
2028,29,100.08,1,9.9,0,0,1,7.37,0,0,1,6.6,0,0,0,0,2,12.38,1,4.4,1,10.22,2,21.344,1,5.886,1,9.81,1,6.2,0,0,0,0,0,0,0,0,2,10.395,0,0,1,7.785,1,33,2,14.75,1,29.7,48,289.82
2029,97,399.619,0,0,0,0,2,11.985,3,17.19,7,54.025,1,5.28,0,0,0,0,2,44.7,1,6,1,9.57,2,20.87,0,0,2,12.87,2,13.85,1,6,2,12.69,0,0,1,5.175,0,0,2,13.575,2,17.92,2,24.2,2,19.2,132,694.719
2030,242,1195.498,0,0,3,18.41,2,12.042,5,37.57,4,31.45,3,13.105,4,22.66,8,55.71,3,19.16,5,46.775,3,20.925,3,16.19,1,6.72,0,0,3,27.742,6,53.6,6,57.54,3,19.275,6,38.83,4,26.39,3,14.88,4,25.76,2,26.24,6,89.87,329,1876.342
2031,404,1472.338,5,20.185,9,48.44,8,55.255,7,33.989,7,120.3,6,30.645,5,27.905,5,29.28,1,5.58,3,20.85,1,5.4,10,145.265,9,172.285,4,21.855,3,22.55,7,36.35,4,36.74,5,30.48,3,18.54,3,19.355,3,25.6,10,115.975,10,59.37,13,110.455,545,2684.987
2032,207,636.5,4,20.37,5,25.155,7,39.46,4,14.825,3,72.34,3,45.4,5,41.675,5,22.61,2,12.6,3,15.64,3,16.08,7,61.79,2,25.65,2,11.48,2,25.5,2,11.55,3,18.09,4,26.85,4,23.64,8,45.475,4,24.04,7,42.785,2,12.87,5,36.695,303,1329.07
2033,119,432.816,0,0,5,29.691,2,11.61,2,18.09,1,5.76,0,0,3,67.49,1,6.49,2,17.85,2,9.64,1,6.49,4,36.135,2,8.55,2,21.84,1,5.4,1,6.405,0,0,1,8,2,13.315,1,6,1,4.34,3,57.42,4,107.14,0,0,160,880.472
2034,246,777.338,3,13.135,8,38.528,9,68.195,11,59.241,6,44.749,4,21.175,3,17.12,4,34.87,2,14.655,4,27.53,7,41.51,4,28.88,3,24.29,3,33.605,2,12.39,6,48.07,3,19.115,2,15.51,6,66.08,2,8.475,3,19.08,8,48.485,10,61.46,6,38.75,365,1582.236
2035,650,1976.506,8,58.377,19,138.44,14,70.815,9,40.35,9,68.18,6,26.68,7,32.94,17,97.155,11,86.79,12,64.57,14,167.228,11,74.71,7,52.825,8,57.335,10,73.54,9,52.195,6,33.555,7,45.33,8,54.3,3,23.16,5,26.62,7,44.55,9,58.17,8,64.515,874,3488.836
2036,668,2265.326,8,49.16,9,45.35,18,103.13,20,162.872,10,117.79,6,32.632,9,64.89,10,65.745,8,44.745,8,53.735,7,80.09,5,39.095,12,71.385,4,17.91,11,66.2,18,86.76,6,41.78,12,130.86,14,128.39,8,49.195,4,19.755,12,104.215,10,73.29,6,41.78,903,3956.08
2037,182,650.29,1,3.78,3,10.65,3,15.65,3,5.16,2,13.63,2,26.24,1,5.13,1,5.27,2,9.82,2,11.99,3,17.565,3,108.335,1,3.1,1,6.48,2,10.525,0,0,1,3.74,1,6.49,2,7.25,3,13.6,4,20.75,0,0,1,3.78,3,15.76,227,974.985
2038,202,556.995,1,5.4,5,21.285,7,63.325,1,4.425,4,56.22,1,1.925,5,23.19,1,4.32,5,23.755,3,14.55,3,26.375,3,13.25,2,6.6,6,30.954,7,42.775,2,11.355,6,35.1,0,0,3,15.975,4,23.955,1,1.65,2,13.975,5,49.06,2,26.26,281,1072.674
2039,154,530.156,0,0,3,8.92,2,8.232,5,21.8,2,6.965,1,5.7,4,19.964,1,3,3,11.135,3,35.47,3,12.449,5,50.44,4,24.99,0,0,1,3.05,1,3.84,1,4.03,1,3,0,0,3,13.145,2,7.5,3,15.81,2,7.53,6,33.475,210,830.601
2040,507,1715.868,4,13.925,9,46.254,8,34.215,2,7.83,12,57.156,3,12.53,8,75.975,6,29.42,4,23.625,7,43.13,9,49.74,9,46.065,8,38.305,8,92.98,6,122.04,2,11.3,7,38.975,6,43.002,8,43.125,7,21.35,5,24.415,5,26.3,4,27.48,14,113.755,668,2758.76
2041,286,839.933,2,10.48,5,22.83,3,14.4,4,11.403,3,5.51,1,9.52,5,20.665,4,19.655,1,3.3,6,28.37,7,37.355,8,37.535,5,21.1,6,26.92,0,0,6,35.36,2,9.665,6,38.93,2,16.8,1,7.92,6,25.09,2,11.4,7,26.455,5,15.045,383,1295.641
2042,336,1204.521,3,10.23,6,26.255,4,16.675,6,25.395,7,35.215,3,13.565,4,12.405,3,17.427,4,21.59,2,10.352,1,10.075,2,9.75,1,6.935,4,25.49,2,13.1,4,47.7,2,11.025,2,13.465,2,4.29,1,6.05,11,62.775,6,46.72,5,34.52,9,69.53,430,1755.055
2043,81,206.174,0,0,1,2.95,1,2.24,4,15.485,0,0,0,0,0,0,1,3.13,3,35.64,1,55.44,0,0,1,4.41,0,0,2,87.18,2,19.9,0,0,0,0,0,0,1,6.21,1,5.525,1,5.175,2,4.4,2,13.74,2,9.65,106,477.249
2044,273,1093.549,0,0,3,15.63,3,37.3,2,11.31,2,6.855,0,0,5,31.58,2,12.65,3,12.16,1,1.65,2,11.005,2,11,3,16.815,1,5.58,1,4.03,0,0,4,24.36,5,119.6,3,19.32,4,18.47,5,19.185,3,13.185,2,11.655,4,50.82,333,1547.709
2045,130,583.639,1,1.71,2,10.99,4,16.33,0,0,0,0,3,59.39,0,0,3,27.275,6,43.27,4,34.63,7,40.187,4,28.275,5,37.6,5,32.095,2,17.34,1,6,4,33.355,0,0,1,2.6,4,32.76,2,13.14,9,79.32,3,25.1,3,21.62,203,1146.626
2046,507,1731.259,6,26.614,7,34.745,2,9.678,5,24.6,8,43.365,7,35.555,9,64,7,142.51,5,60.11,8,58.323,8,66.084,4,21.01,5,42.012,6,56.67,3,20.64,1,5.6,1,5.025,11,103.975,11,211.59,9,47.19,7,38.425,12,178.96,12,146.145,14,124.095,675,3298.18
2047,157,487.125,2,13.575,1,5.4,4,21.3,2,8.905,4,17.23,3,27.911,3,16.12,1,3.35,2,14.775,2,13.262,0,0,2,60.65,2,9.54,2,14.505,0,0,3,21.9,2,13.815,0,0,4,22.065,2,6.25,2,10.335,2,13.215,1,5.61,4,32.28,207,839.118
2048,127,431.927,3,40.33,3,14.405,0,0,0,0,4,21.52,3,18.885,0,0,3,72.92,0,0,4,18.642,2,6.41,3,47.448,1,6.5,3,94.355,0,0,1,9.24,1,6,2,13.7,1,6.4,2,9.67,3,17.705,4,23.65,3,15.322,3,14.7,176,889.729
2049,205,667.537,2,6.72,5,20.595,1,2.43,4,68.425,1,4.13,3,14.2,2,4.4,2,9.215,2,7.86,0,0,2,7.245,3,18.98,3,21.5,2,22.39,3,28.35,7,39.605,5,34.62,3,11.975,4,19.235,3,17.42,1,3,3,16.8,2,11.68,5,66.056,273,1124.368
2050,117,716.06,0,0,1,2.7,2,7.86,3,12.83,3,69.63,1,2.16,2,5.63,0,0,1,29.48,0,0,0,0,0,0,0,0,0,0,0,0,1,6.615,0,0,0,0,1,3.575,1,4.34,2,82.65,1,6.6,1,99.75,0,0,137,1049.88
2055,1,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4
2057,10,20.115,0,0,0,0,0,0,0,0,0,0,1,5.36,1,15.39,0,0,0,0,0,0,1,5.8,0,0,2,8.97,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,0,0,0,0,0,0,1,10.5,17,70.935
2059,3,43.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43.36
2060,117,574.95,0,0,2,15.74,2,6.69,1,6.16,2,7.84,0,0,0,0,2,8.1,1,5.4,4,14.715,1,10.8,0,0,1,7.68,0,0,1,7.68,1,3.1,1,27,0,0,0,0,1,3,2,8.52,0,0,3,27.97,4,74.1,146,809.445
2061,15,83.01,1,6.48,1,6.84,0,0,0,0,2,35.28,0,0,0,0,0,0,0,0,0,0,0,0,1,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.615,0,0,0,0,21,144.165
2062,85,287.694,2,9.3,0,0,0,0,2,12.54,2,11.1,2,16.865,0,0,3,13.42,3,11.41,1,7.32,3,21.22,1,5.85,0,0,2,46.25,2,11.225,3,17.09,2,9.92,4,22.25,0,0,0,0,3,16.06,1,3.2,1,9.1,1,9.53,123,541.344
2063,217,854.728,1,5.13,2,7,1,6.05,0,0,9,71.37,3,54.6,3,18.795,3,13.81,0,0,5,47.55,6,39.855,4,39.195,2,14.2,7,42.22,7,45.755,1,5.1,3,26.49,5,44.475,0,0,3,118.305,6,48.39,2,17.92,5,35.02,2,21.015,297,1576.973
2064,148,941.911,2,39.87,3,52.62,0,0,6,32.41,4,22.235,0,0,2,13.56,0,0,4,22.9,3,47.045,3,16.66,5,121.73,1,6.1,2,13.06,4,23.465,1,5.1,1,6.3,0,0,2,10.11,1,5.7,6,59.685,3,13.59,4,42.9,2,14.85,207,1511.801
2065,398,1324.042,2,11.22,4,20.595,1,5.4,9,47.365,3,14.15,1,5.36,6,29.966,4,18.32,6,26.53,6,30.954,2,70.675,8,102.605,3,25.12,5,28.16,2,10.8,3,52.225,3,20.16,2,14.15,9,62.685,3,12.36,7,40.56,1,8.4,10,79.38,9,50.265,507,2111.447
2066,760,2779.513,10,62.19,7,36.03,11,78.37,11,69.555,11,99.765,6,28.415,15,150.325,19,206.565,6,40.71,5,28.749,9,158.079,8,49.915,6,41.375,9,82.39,12,85.153,12,94.355,12,91.75,6,52.061,5,30.99,13,101.89,9,52.92,21,137.495,18,168.11,11,82.555,1012,4809.225
2067,413,1423.216,1,3.12,6,22.96,5,35.2,6,32.18,8,42.76,1,6.51,4,43.7,2,72.68,3,36.76,3,22.715,2,31.8,7,47.11,3,24.585,6,40.34,6,39.8,5,29.435,5,60.03,3,24.6,1,7.44,2,12.2,6,40.18,5,38.365,2,22.7,10,126.96,515,2287.346
2068,466,1555.244,7,35.045,9,52.01,6,29.89,2,11.802,2,12.56,4,20.45,3,18.645,7,40.665,7,37.085,3,20.985,7,46.45,3,19.535,11,70.805,9,63.495,7,38.325,11,98.415,14,88.42,8,65.655,9,152.095,10,62.65,9,74.15,9,93.22,10,77.005,9,94.455,642,2879.056
2069,419,1469.926,3,22.43,2,7.6,7,45.055,3,16.806,10,106.68,5,38.52,7,48.115,6,56.295,4,27.83,9,75.74,11,86.162,7,46.165,4,27.11,3,25.47,6,47.795,6,43.185,3,51.18,4,26.32,5,37.35,4,25.8,12,79.505,4,22.28,9,159.58,5,36.525,558,2629.424
2070,354,1184.835,5,42.665,6,42.58,4,26.695,3,19.92,9,53.895,5,28.01,7,50.32,7,47.595,3,14.66,9,68.115,5,29.555,9,73.472,3,21.81,3,26.92,6,43.225,4,24.6,7,53.91,9,76.365,5,41.925,5,37.185,4,27.795,10,69.325,6,51.59,12,101.095,500,2258.062
2071,321,1216.776,2,15.92,2,10.8,2,23.45,6,66.125,3,12.835,1,6.38,4,22.205,2,14.535,4,25.1,4,23.57,8,54.03,5,42.415,1,4.72,6,37.27,6,44.44,4,29.9,10,70.52,5,41.2,5,32.605,3,18.99,6,44.73,10,66.065,12,94.07,8,62.685,440,2081.336
2072,151,743.807,2,11.45,1,6.7,0,0,5,29.415,2,10.74,5,50.085,6,36.605,1,7.66,3,24.805,0,0,2,8.995,2,9.95,1,10.05,0,0,4,24.025,1,7.93,1,6.6,3,15.375,2,7.8,2,11.88,1,46.48,3,19.15,7,68,3,27.31,208,1184.812
2073,450,1919.839,7,50.707,8,47.21,3,17.075,12,83.465,10,88.525,3,13.15,6,56.265,6,47.285,10,58.2,7,55.575,7,47.785,9,82.55,5,40.7,8,54.75,9,58.015,8,63.415,7,34.58,10,81.865,5,37.695,8,63.515,5,42.17,8,58.32,6,39.345,9,65.36,626,3207.361
2074,721,2384.657,4,17.62,8,52.791,9,42.725,9,60.224,10,56.46,9,45.02,8,49.675,8,69.65,6,36.645,4,27.06,9,66.28,12,86.83,7,45.96,11,63.605,15,103.86,4,29.44,8,57.02,11,194.285,11,77.745,13,75.745,11,73.945,18,130.96,11,88.185,14,182.45,951,4118.837
2075,513,1773.469,5,39.35,4,31.04,6,48.29,10,57.51,15,100.81,12,72.75,11,68.825,14,106.805,9,66.595,6,41.545,14,90.07,10,74.175,7,68.29,10,70.715,10,70.185,3,21.06,4,24.145,4,27,9,66.1,3,25.235,11,71.805,7,60.86,13,125.445,10,73.225,720,3275.299
2076,716,2902.564,5,25.932,3,16.27,6,29.83,7,40.435,13,80.535,7,43.35,5,32.823,10,92.45,5,31.32,14,90.645,6,29.475,7,60.09,8,47.045,13,103.005,10,63.185,16,95.22,8,59.625,6,37.68,11,123.765,11,96.84,10,93.545,9,64.11,14,90,16,213.14,936,4562.879
2077,892,3172.481,11,78.04,11,58.62,8,47.85,10,49.555,10,52.392,10,68.02,7,44.6,13,124.862,17,112.341,11,124.465,20,134.46,10,63.705,14,105.13,11,80.49,26,192.22,9,54.725,14,107.43,7,46.815,11,75.11,5,25.985,13,96.18,13,85.925,21,148.725,20,173.45,1194,5323.576
2079,308,875.018,4,23.34,3,24.47,3,20.105,3,18.93,7,43.51,3,17.925,1,15.19,5,28.939,1,6.05,3,27.655,5,41.685,4,39.16,2,13.2,7,42.395,1,6.3,1,6.12,3,21.765,5,33.02,6,42.725,6,53.27,3,23.215,7,41.975,7,59.46,3,19.815,401,1545.237
2080,94,328.08,0,0,0,0,0,0,2,11.67,2,8.92,0,0,1,2.7,1,4.95,3,32.6,2,13.2,1,6.6,1,13.2,1,7.32,3,59.2,3,21.45,1,6.6,4,26.29,2,58.95,2,11.715,2,15.605,3,50.62,0,0,2,14.415,0,0,130,694.085
2081,344,955.097,2,12.65,5,31.575,5,31.675,4,22.455,2,12.45,2,8.17,5,33.285,2,11.83,4,18.56,5,30.97,2,11.4,2,12.925,1,6.2,5,38.1,3,16.045,10,50.135,8,36.82,6,38.73,13,51.565,8,39.895,7,30.195,1,6,6,42.49,7,50.995,459,1600.212
2082,314,934.58,1,5.3,1,1.65,3,12.58,6,33.755,2,13.42,2,6.145,5,28.09,3,13.25,2,11.89,3,15.46,6,43.245,6,39.05,1,3.9,9,37.595,9,48.72,9,37.73,20,106.53,19,104.275,18,84.56,9,53.58,11,53.37,10,55.05,15,96.9,10,159.055,494,1999.68
2083,125,432.345,1,4.95,0,0,2,7.38,1,5.4,3,10.04,0,0,0,0,3,21.964,1,6.213,2,11.94,1,5.13,1,4.95,1,5.85,3,19.67,0,0,1,12.505,1,8.06,2,12.66,1,3.265,2,15.765,3,18.29,2,5.5,0,0,3,17.85,159,629.727
2084,195,989.175,2,13.88,2,21.515,0,0,1,8.265,1,4.95,3,13.005,4,30.67,1,5.795,4,31.475,2,11.67,3,20.35,1,14.74,1,11,2,21.92,0,0,2,11.6,3,24,1,8.06,3,18.6,3,43.73,3,18.18,3,40.61,6,48.301,3,43.251,249,1454.742
2085,585,2103.015,4,25.115,6,33.605,6,40.175,7,33.49,5,45.355,2,10.83,4,17.085,4,25.335,5,28.695,6,43.39,12,88.4,6,41.405,4,24.67,6,36.105,6,50.02,8,53.545,3,20.94,5,32.17,7,39.845,3,21.78,14,91.455,11,76.215,5,43.38,9,157.21,733,3183.23
2086,536,1563.109,2,12.835,5,20.59,5,33.55,5,27.54,5,23.6,5,39.2,5,28.7,5,30.43,8,68.43,5,85.38,8,54.257,4,27.895,14,108.14,7,43.805,9,58.06,5,33.145,6,41.625,10,58.22,3,17.49,9,57.7,7,45.58,9,60.7,6,42.25,9,88.54,692,2670.771
2087,525,1643.091,4,23.63,5,51.4,8,38.48,4,13.86,6,40.405,5,35.43,7,49.63,7,141.225,3,24.415,9,67.07,5,39.515,5,31.85,11,80.905,7,47.09,6,35.115,5,28.7,7,55.71,6,36.45,9,66.16,10,59.945,5,30.805,11,72.87,8,54.83,13,90.225,691,2858.806
2088,426,1541.56,11,67.62,7,65.765,6,42.93,5,28.99,3,26.55,6,38.752,6,38.925,12,100.435,8,113.22,3,22.155,8,50.48,9,63.155,7,35.53,5,27.55,5,32,4,46.17,3,15.64,6,41.91,10,103.43,8,59.275,17,110.72,11,75.25,8,79.525,20,193.7,614,3021.237
2089,47,142.055,0,0,3,25.04,2,16.766,1,5.28,1,2.16,0,0,0,0,1,7.705,1,7.37,1,4.96,1,5.4,2,8.15,1,6.205,0,0,1,6.82,1,6.7,0,0,1,4.2,1,6.21,1,5.52,1,6.2,6,71.355,0,0,0,0,73,338.096
2090,136,433.831,2,8.895,3,15.63,0,0,0,0,1,7.08,1,7.035,1,19.44,1,6.03,0,0,1,8.71,0,0,2,16.45,0,0,2,12.205,2,8.02,2,12.775,2,10.44,3,17.665,2,11.3,1,5.4,1,6.555,6,35.1,1,9.36,6,43.39,176,695.311
2092,251,974.405,2,9.63,3,16.82,2,12.96,0,0,3,21.924,3,18.73,5,35.465,1,9.9,4,24.015,1,6.2,3,17.855,4,21.35,1,6.6,3,21.85,4,31.24,5,29.39,5,44.08,1,10.8,7,44.74,4,29.25,7,51.25,4,35.55,1,6.65,7,65.31,331,1545.964
2093,571,1974.201,3,15.312,5,35.245,2,8.195,4,23.65,6,37.205,8,44.325,9,101.455,12,61.88,9,72.82,4,20.615,9,88.14,11,76.463,9,58.975,11,63.74,16,132.21,6,37.68,9,58.44,17,208.36,12,79.995,9,146.95,11,62.125,14,81.755,15,149.641,9,52.42,791,3691.797
2094,103,299.495,2,7.29,1,5.04,1,3.35,2,19.93,1,3.685,2,11.27,0,0,0,0,1,5.13,0,0,1,1.925,2,18.51,0,0,1,6.03,1,6.3,2,12.3,1,7.375,0,0,1,6.555,0,0,1,8.54,0,0,0,0,4,17.91,127,440.635
2095,184,686.885,8,40.84,8,72.895,4,39.305,2,8.68,3,23.35,1,6.03,3,15.54,1,6.54,2,7.27,1,7.8,2,16.68,2,8.35,0,0,1,9.3,5,49.799,2,10.86,0,0,2,5.83,1,6.21,4,51.08,0,0,2,64.19,4,19.48,6,44.2,248,1201.114
2096,349,1147.181,0,0,4,24.305,4,30.57,5,30.035,3,21.685,1,6.6,3,18.13,3,23.25,7,37.495,2,17.405,9,49.295,7,45.745,0,0,6,29.87,5,32.105,3,17.625,2,13.495,4,29.485,3,19.5,3,22.6,2,16.5,4,34.255,5,32.095,14,98.395,448,1797.621
2097,501,1414.385,3,58.05,5,23.385,1,5.5,4,19.59,4,17.28,4,22.03,7,97.865,5,27.485,7,85.715,2,9.25,10,54.47,7,47.455,6,33.795,9,49.685,7,42.285,3,21.9,7,42.595,3,14.4,8,50.765,6,27.11,10,77.135,9,60.875,7,45.45,5,46.42,640,2394.875
2099,913,2790.201,4,25.623,4,35.72,9,63.155,10,74.502,19,148.005,6,29.51,12,78.435,6,34.445,8,51.66,9,61.81,8,109.915,11,128.757,14,81.148,17,93.815,21,144.34,9,62.615,10,82.355,17,116.27,18,129.34,10,69.285,20,111.85,17,98.635,21,179.975,25,167.59,1218,4968.956
2100,733,2689.31,4,21.345,8,51.005,11,45.585,6,52.6,11,117.765,16,79.92,10,86.75,5,26.69,7,127.275,7,70.92,18,204.38,20,102.175,8,55.715,4,24.47,7,74.19,11,78.2,9,84.819,12,82.38,15,144.545,16,287.435,18,234.025,12,95.21,12,80.5,16,146.23,996,5063.439
2101,568,1774.568,4,20.74,4,19.82,3,19,5,31.025,7,52.675,2,18.18,6,36.395,6,56.765,5,47.17,7,40.25,5,24.545,6,48.495,7,54.675,10,57.01,8,104.19,4,24.325,6,79.64,9,68.965,6,45.995,7,50.065,11,82.209,4,31.975,9,88.02,9,63.33,718,2940.027
2102,309,874.066,1,6.7,3,13.42,2,8.8,5,31.54,1,6.03,1,6.51,5,42.81,4,25.68,5,36.88,3,40.86,2,14.195,2,16.92,2,4.945,4,20.09,3,115.295,1,6.6,3,15.475,4,115.57,5,31.29,8,102.21,2,10.2,2,11.7,7,83.22,3,26.73,387,1667.736
2103,339,1257.827,0,0,2,9.49,2,12.15,2,11.7,10,83.305,3,19.41,5,65.42,6,30.06,5,30.262,6,63.235,1,7.44,5,122.535,4,110.79,3,23.585,3,22.2,2,12.9,5,36.11,6,37.84,2,10.605,1,3.45,6,53.005,8,47.385,2,20.07,6,49.75,434,2140.524
2104,136,526.9,1,12,3,26.61,0,0,2,12.87,1,10.8,1,10.23,2,22.44,0,0,1,6.9,0,0,2,11.08,2,24.12,2,15.565,0,0,2,9.3,0,0,1,6.51,1,4.65,1,14.4,1,12.025,1,90.46,2,17.235,4,37.045,5,34.845,171,905.985
2105,62,217.759,2,7.14,0,0,0,0,1,6.27,1,6.49,0,0,4,9.92,2,23.032,1,4.62,0,0,1,15.042,0,0,0,0,2,11.7,2,13.2,0,0,2,14.97,0,0,3,30.49,1,28.5,1,5.85,4,35.47,1,6.6,2,12.675,92,449.728
2106,225,710.807,0,0,2,15.75,3,16.59,1,5.36,1,2.1,2,15.03,1,3.48,4,28.595,2,12.285,2,12.15,2,18.532,3,25.925,4,19.65,1,5.27,3,17.83,3,15.585,4,21.72,6,25.365,5,37.225,2,9.75,4,19.865,10,60.42,6,36.255,5,34.1,301,1169.639
2107,463,1595.676,4,22.2,7,43.875,6,40.185,5,32.125,7,58.945,3,21.47,5,32.265,3,108.87,6,31.7,3,20.24,7,39.775,2,13.95,6,37.64,6,41.01,11,65.96,8,63.025,6,51.93,3,13.11,7,60.66,4,27.91,9,65.31,8,59,11,73.551,6,39.31,606,2659.692
2108,73,265.51,0,0,0,0,3,14.85,1,5.7,1,6.03,0,0,1,11.52,0,0,1,13.2,0,0,0,0,1,7.705,2,5.885,0,0,0,0,1,6.935,0,0,0,0,1,10.35,0,0,0,0,0,0,0,0,1,10.56,86,358.245
2109,1,21.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.12
2110,245,910.663,5,28.93,2,17.4,2,10.785,4,20.96,3,21.73,0,0,3,30.56,1,2.2,2,10.825,4,35.865,0,0,5,35.97,0,0,3,20.605,4,30.315,3,19.26,5,36.46,1,4.88,4,33.805,1,3.78,5,49.56,8,43.2,10,78.74,2,17.1,322,1463.593
2111,365,1226.81,4,33.69,1,2.97,6,119.415,5,29.357,5,27.53,11,122.4,5,24.12,10,58.53,3,21.9,2,16.285,7,37.67,3,21.215,9,66.05,6,53.42,4,25.8,4,25.42,4,22.44,6,57.865,5,41.325,10,68.51,6,44.83,6,34.16,4,26.295,7,58.18,498,2266.187
2112,744,2261.839,9,57.84,6,34.902,7,52.36,7,29.1,19,105.475,6,44.5,5,52.09,8,50.63,9,66.905,7,42.74,13,71.925,7,47.41,8,45.46,5,35.295,10,58.335,3,19.9,21,136.09,8,96.65,8,57.77,7,42.66,8,43.32,10,133.365,20,266.865,10,65.74,965,3919.166
2113,523,2356.696,4,22.145,5,23.357,5,28.395,5,39.81,9,48.37,5,28.16,5,29.832,4,24.46,8,111.59,4,27.98,11,166.69,11,66.2,3,26.25,9,54.345,5,29.15,10,67.325,7,106.215,4,19.45,4,26.005,3,15.49,15,73.385,14,99.635,7,52.855,18,238.92,698,3782.71
2114,573,1780.071,3,13.69,1,1.59,2,11.75,3,41.825,2,12.965,5,38.68,3,23.65,4,24.32,1,5.5,4,17.66,6,40.83,6,39.43,3,17.59,7,46.645,8,45.845,5,25.97,5,48.21,4,44.255,4,27.36,8,80.335,9,63.3,7,55.68,12,94.415,14,93.115,699,2694.681
